true,N,fr,pred,correct,d_cvll
ramp,40,5.0,step,0,12.532256314654234
ramp,40,5.0,step,0,0.23326886092669952
ramp,40,5.0,ramp,1,-0.15135989898695357
ramp,40,5.0,ramp,1,-1.4603948263161328
ramp,40,5.0,step,0,0.11554013737682567
ramp,40,5.0,ramp,1,-0.40906222705871187
ramp,40,5.0,step,0,0.08300236603326994
ramp,40,5.0,step,0,0.15744880735368838
ramp,40,5.0,ramp,1,-0.62010928572343
ramp,40,5.0,ramp,1,-0.24836955747863954
ramp,40,5.0,ramp,1,-0.5267220953471963
ramp,40,5.0,ramp,1,-0.3896855183612331
ramp,40,5.0,step,0,0.48697765768758927
ramp,40,5.0,ramp,1,-0.2155881296995119
ramp,40,5.0,ramp,1,-0.404923392276487
ramp,40,5.0,ramp,1,-0.1785842319983999
ramp,40,5.0,ramp,1,-0.24837545135284245
ramp,40,5.0,ramp,1,-0.03480479715102547
ramp,40,5.0,ramp,1,-0.38000162107346114
ramp,40,5.0,ramp,1,-0.993300978927806
ramp,40,5.0,ramp,1,-0.5054657364042612
ramp,40,5.0,step,0,0.2564859022462542
ramp,40,5.0,step,0,0.15226438372215512
ramp,40,5.0,ramp,1,-0.496011999565269
ramp,40,5.0,ramp,1,-0.03566360501275767
ramp,40,5.0,step,0,0.011603467363840991
ramp,40,5.0,ramp,1,-1.0962825000830208
ramp,40,5.0,step,0,0.027571338287856406
ramp,40,5.0,step,0,0.2822486818817538
ramp,40,5.0,ramp,1,-0.17747812852496736
ramp,40,5.0,ramp,1,-0.6193728330896136
ramp,40,5.0,step,0,1.0827914057717862
ramp,40,5.0,step,0,0.2794626218408496
ramp,40,5.0,step,0,0.5348690677752757
ramp,40,5.0,ramp,1,-1.406517356495101
ramp,40,5.0,ramp,1,-0.3958159167995916
ramp,40,5.0,step,0,0.4719977583798709
ramp,40,5.0,ramp,1,-1.665103205706572
ramp,40,5.0,step,0,0.6829162051118658
ramp,40,5.0,ramp,1,-0.5059084925463253
ramp,40,5.0,step,0,0.6603572712398602
ramp,40,5.0,ramp,1,-0.23138548542510762
ramp,40,5.0,step,0,1.5233421345648424
ramp,40,5.0,step,0,4.946472780914206
ramp,40,5.0,ramp,1,-0.5917124850608957
ramp,40,5.0,step,0,0.44260193320110375
ramp,40,10.0,step,0,0.2884396368519333
ramp,40,10.0,ramp,1,-0.28122177621685296
ramp,40,10.0,step,0,0.16985510927878522
ramp,40,10.0,ramp,1,-1.003532550235093
ramp,40,10.0,ramp,1,-0.7909039232653754
ramp,40,10.0,ramp,1,-0.8732799900624286
ramp,40,10.0,step,0,0.12462064710194909
ramp,40,10.0,ramp,1,-0.5616729645343526
ramp,40,10.0,ramp,1,-1.531877303608269
ramp,40,10.0,ramp,1,-1.04248098445089
ramp,40,10.0,ramp,1,-0.09195644639453349
ramp,40,10.0,ramp,1,-0.8758306310636499
ramp,40,10.0,ramp,1,-0.983742277993997
ramp,40,10.0,step,0,4.492336734787386
ramp,40,10.0,ramp,1,-0.20997634157203038
ramp,40,10.0,ramp,1,-0.8347457241089842
ramp,40,10.0,step,0,0.23569398452866608
ramp,40,10.0,step,0,1.0002630796006429
ramp,40,10.0,ramp,1,-0.6463600530905751
ramp,40,10.0,ramp,1,-1.1954815922131843
ramp,40,10.0,ramp,1,-1.483113975084052
ramp,40,10.0,step,0,0.00448062264371174
ramp,40,10.0,step,0,0.3787915695083939
ramp,40,10.0,ramp,1,-0.6289976414784633
ramp,40,10.0,step,0,2.272495010068951
ramp,40,10.0,step,0,0.2263559112685698
ramp,40,10.0,ramp,1,-0.6810801385537957
ramp,40,10.0,ramp,1,-1.5851894307653538
ramp,40,10.0,ramp,1,-1.3261113440543681
ramp,40,10.0,step,0,0.07936345518987764
ramp,40,10.0,step,0,0.0653246033386381
ramp,40,10.0,ramp,1,-0.3244445287027702
ramp,40,10.0,ramp,1,-0.8211186574371823
ramp,40,10.0,step,0,0.24438493467789613
ramp,40,10.0,step,0,0.6389186069197308
ramp,40,10.0,step,0,0.5729915513458081
ramp,40,10.0,ramp,1,-0.38142344762718494
ramp,40,10.0,step,0,0.9976841429676142
ramp,40,10.0,step,0,0.707092052864823
ramp,40,10.0,ramp,1,-1.6365759158729247
ramp,40,10.0,step,0,0.10169473167559318
ramp,40,10.0,ramp,1,-0.3278600548198938
ramp,40,10.0,step,0,0.5622444625216758
ramp,40,10.0,ramp,1,-0.38146759116398243
ramp,40,10.0,step,0,1.206099407820318
ramp,40,10.0,step,0,0.971338927758211
ramp,40,10.0,ramp,1,-1.386707812599525
ramp,40,10.0,ramp,1,-0.23050852697349455
ramp,40,10.0,ramp,1,-1.3736693939810607
ramp,40,10.0,step,0,1.2404270124938535
ramp,40,10.0,ramp,1,-0.16772310557774972
ramp,40,10.0,step,0,0.8556618389168875
ramp,40,10.0,ramp,1,-0.05013705533764323
ramp,40,10.0,step,0,0.5818140265647571
ramp,40,10.0,ramp,1,-0.4145566399482732
ramp,40,10.0,ramp,1,-0.8780875385421041
ramp,40,10.0,step,0,0.7810604041677607
ramp,40,10.0,step,0,0.34690095005839794
ramp,40,10.0,step,0,1.3891143494144558
ramp,40,10.0,ramp,1,-0.4505148093993512
ramp,40,20.0,ramp,1,-0.5533687718759666
ramp,40,20.0,ramp,1,-0.7111476855803858
ramp,40,20.0,step,0,1.7945037134049926
ramp,40,20.0,ramp,1,-0.17455576337721368
ramp,40,20.0,step,0,0.5714147223754935
ramp,40,20.0,ramp,1,-0.39655706271355484
ramp,40,20.0,ramp,1,-0.9666196332083246
ramp,40,20.0,ramp,1,-1.3700981557098544
ramp,40,20.0,ramp,1,-0.7011043398358652
ramp,40,20.0,ramp,1,-0.22835502301774113
ramp,40,20.0,step,0,0.8868886352291838
ramp,40,20.0,ramp,1,-1.023147123658191
ramp,40,20.0,ramp,1,-1.5050326733453971
ramp,40,20.0,ramp,1,-0.464566963385721
ramp,40,20.0,step,0,0.48751706156019736
ramp,40,20.0,ramp,1,-0.5367171328657605
ramp,40,20.0,step,0,0.626358785664479
ramp,40,20.0,ramp,1,-2.24178395431818
ramp,40,20.0,ramp,1,-0.7509668724907215
ramp,40,20.0,ramp,1,-0.42802806410264793
ramp,40,20.0,step,0,0.9160233086956282
ramp,40,20.0,ramp,1,-2.768416661950141
ramp,40,20.0,ramp,1,-0.8014376536069676
ramp,40,20.0,ramp,1,-1.5212102103338907
ramp,40,20.0,ramp,1,-3.0087486883467136
ramp,40,20.0,step,0,2.0845363609330434
ramp,40,20.0,ramp,1,-2.037468557040654
ramp,40,20.0,step,0,0.6781837211295283
ramp,40,20.0,step,0,1.3036536199241482
ramp,40,20.0,ramp,1,-1.2001294062730494
ramp,40,20.0,ramp,1,-0.2585882571291904
ramp,40,20.0,ramp,1,-1.6347332743314382
ramp,40,20.0,ramp,1,-0.48684454082922457
ramp,40,20.0,ramp,1,-1.044372583131974
ramp,40,20.0,step,0,1.8807621165734076
ramp,40,20.0,ramp,1,-0.8904998060050957
ramp,40,20.0,ramp,1,-1.190689200443046
ramp,40,20.0,ramp,1,-2.072248646933872
ramp,40,20.0,ramp,1,-0.06464706653969188
ramp,40,20.0,ramp,1,-0.4426371878811892
ramp,40,20.0,ramp,1,-1.4582958099262555
ramp,40,20.0,ramp,1,-0.9749906402525994
ramp,40,20.0,step,0,2.9303229876543355
ramp,40,20.0,step,0,0.5457627847566187
ramp,40,20.0,ramp,1,-0.8751375995587978
ramp,40,20.0,ramp,1,-0.5597689368594274
ramp,40,20.0,ramp,1,-1.6322985267195236
ramp,40,20.0,step,0,0.28005739983797184
ramp,40,20.0,step,0,0.2776074885171056
ramp,40,20.0,step,0,0.9421852342058514
ramp,40,20.0,ramp,1,-0.21218206295463915
ramp,40,20.0,ramp,1,-1.341739955499861
ramp,40,20.0,step,0,0.4181894767494896
ramp,40,20.0,ramp,1,-0.9490305804581567
ramp,40,20.0,ramp,1,-1.4468154735978942
ramp,40,20.0,ramp,1,-0.1892584877355148
ramp,40,20.0,ramp,1,-1.4836216443192711
ramp,40,20.0,step,0,0.2631326394862299
ramp,40,20.0,ramp,1,-1.4305163653885984
ramp,40,20.0,ramp,1,-0.35260348025235544
ramp,40,40.0,step,0,1.056026625368645
ramp,40,40.0,step,0,1.7105608365815215
ramp,40,40.0,ramp,1,-3.876049949086564
ramp,40,40.0,ramp,1,-1.0907162826398462
ramp,40,40.0,step,0,2.9459415500369914
ramp,40,40.0,ramp,1,-3.6149476382124703
ramp,40,40.0,ramp,1,-2.1598778280746274
ramp,40,40.0,step,0,0.6334480546490795
ramp,40,40.0,ramp,1,-0.03616681112146125
ramp,40,40.0,ramp,1,-1.6243621233384147
ramp,40,40.0,ramp,1,-2.371156323163632
ramp,40,40.0,step,0,3.5157310447602867
ramp,40,40.0,ramp,1,-0.863933697805578
ramp,40,40.0,step,0,3.2139712311732183
ramp,40,40.0,ramp,1,-0.23497304486738813
ramp,40,40.0,ramp,1,-1.3010160426567836
ramp,40,40.0,ramp,1,-1.9984890634243584
ramp,40,40.0,ramp,1,-0.6365609505895691
ramp,40,40.0,ramp,1,-1.9422215450747444
ramp,40,40.0,ramp,1,-0.7065632960371886
ramp,40,40.0,ramp,1,-1.8937068202566252
ramp,40,40.0,ramp,1,-1.199117924573443
ramp,40,40.0,ramp,1,-0.8661874334032973
ramp,40,40.0,ramp,1,-3.2485071781305805
ramp,40,40.0,ramp,1,-3.524802025222243
ramp,40,40.0,step,0,2.293346104608645
ramp,40,40.0,ramp,1,-1.9962316238566018
ramp,40,40.0,ramp,1,-0.6610658354200041
ramp,40,40.0,ramp,1,-3.7227599636831883
ramp,40,40.0,ramp,1,-2.487133003162171
ramp,40,40.0,ramp,1,-1.0249065958273604
ramp,40,40.0,ramp,1,-1.7867891165130914
ramp,40,40.0,ramp,1,-0.34576131676499244
ramp,40,40.0,step,0,1.4618260780529226
ramp,40,40.0,ramp,1,-4.029467537439928
ramp,40,40.0,ramp,1,-3.9025737078059137
ramp,40,40.0,ramp,1,-3.4560718954259073
ramp,40,40.0,step,0,3.9826471311361047
ramp,40,40.0,ramp,1,-0.6054357034277018
ramp,40,40.0,ramp,1,-1.564271032795432
ramp,40,40.0,ramp,1,-3.484005261022048
ramp,40,40.0,ramp,1,-0.5677237317241861
ramp,40,40.0,ramp,1,-2.095564677748257
ramp,40,40.0,ramp,1,-0.6493505952273608
ramp,40,40.0,step,0,2.573203867707207
ramp,40,40.0,ramp,1,-0.2050582019403464
ramp,40,40.0,ramp,1,-3.669138675427007
ramp,40,40.0,ramp,1,-4.471946403808829
ramp,40,40.0,step,0,0.18545096066259248
ramp,40,40.0,ramp,1,-2.667202143518921
ramp,40,40.0,ramp,1,-2.479000684335915
ramp,40,40.0,ramp,1,-3.0166987584751723
ramp,40,40.0,step,0,3.3010852871174166
ramp,40,40.0,ramp,1,-2.894961683127349
ramp,40,40.0,ramp,1,-1.9568023245269615
ramp,40,40.0,ramp,1,-1.8192259825652854
ramp,40,40.0,ramp,1,-3.299274758590059
ramp,40,40.0,ramp,1,-4.1967714957771705
ramp,40,40.0,ramp,1,-2.571246060460794
ramp,40,40.0,ramp,1,-2.980652894404784
ramp,80,2.0,ramp,1,-0.11515348853561136
ramp,80,2.0,step,0,0.13927507225648128
ramp,80,2.0,step,0,0.3697497966055039
ramp,80,2.0,step,0,0.23789301986226974
ramp,80,2.0,ramp,1,-0.6971919325994804
ramp,80,2.0,ramp,1,-0.5188516934302925
ramp,80,2.0,ramp,1,-1.880289099949664
ramp,80,2.0,step,0,0.9730666089042757
ramp,80,2.0,ramp,1,-0.5802522357670625
ramp,80,2.0,ramp,1,-0.5286344698477308
ramp,80,2.0,step,0,0.13193275131803262
ramp,80,2.0,step,0,0.07552874412900223
ramp,80,2.0,step,0,0.4578203405984027
ramp,80,2.0,step,0,0.09583818816997791
ramp,80,2.0,step,0,0.513184429108378
ramp,80,2.0,step,0,0.13968728525475171
ramp,80,2.0,step,0,1.7422749674868783
ramp,80,2.0,ramp,1,-0.21969363296193478
ramp,80,2.0,step,0,0.4573608091272092
ramp,80,2.0,ramp,1,-0.11241084525516953
ramp,80,2.0,ramp,1,-0.7098337421152507
ramp,80,2.0,step,0,0.019908911555290842
ramp,80,2.0,step,0,0.17158624020132152
ramp,80,2.0,step,0,0.4715114997439116
ramp,80,2.0,step,0,0.16125519831592783
ramp,80,2.0,step,0,0.5158804507165087
ramp,80,2.0,ramp,1,-0.2391741504161473
ramp,80,2.0,step,0,0.2584093533725138
ramp,80,2.0,ramp,1,-0.3484236691483318
ramp,80,2.0,ramp,1,-0.17104457751639757
ramp,80,2.0,step,0,1.0993059861332597
ramp,80,2.0,ramp,1,-0.37294343235473093
ramp,80,2.0,step,0,0.1291382116715738
ramp,80,2.0,step,0,0.4536837560856952
ramp,80,2.0,ramp,1,-0.3988213076919749
ramp,80,2.0,ramp,1,-0.6506161108398487
ramp,80,2.0,ramp,1,-0.17815131802504425
ramp,80,2.0,ramp,1,-0.13537406312684652
ramp,80,2.0,step,0,0.048029335463809275
ramp,80,2.0,ramp,1,-0.3582832871937853
ramp,80,2.0,ramp,1,-0.07376270101292448
ramp,80,2.0,ramp,1,-0.19095914122232216
ramp,80,2.0,ramp,1,-0.25569946845581626
ramp,80,2.0,step,0,0.11380966120469793
ramp,80,2.0,step,0,0.716582153098642
ramp,80,2.0,step,0,0.8126358979970973
ramp,80,2.0,step,0,1.1384504639307806
ramp,80,2.0,ramp,1,-0.1984379838831103
ramp,80,2.0,ramp,1,-0.3520496239866304
ramp,80,2.0,step,0,4.11466205562715
ramp,80,2.0,step,0,0.24057491182412605
ramp,80,2.0,step,0,1.509407844000691
ramp,80,2.0,ramp,1,-0.17974228030476525
ramp,80,2.0,ramp,1,-0.4777166510595521
ramp,80,2.0,ramp,1,-0.2230170378611831
ramp,80,2.0,step,0,0.03983682989633053
ramp,80,2.0,ramp,1,-0.8499779935364131
ramp,80,2.0,step,0,0.01390233791263995
ramp,80,2.0,ramp,1,-0.11488154963362263
ramp,80,2.0,step,0,0.7526772202350287
ramp,80,5.0,step,0,0.8831667639920511
ramp,80,5.0,step,0,1.9405399034994275
ramp,80,5.0,step,0,0.3861482307625579
ramp,80,5.0,ramp,1,-1.3657455280134059
ramp,80,5.0,ramp,1,-1.1015799889606797
ramp,80,5.0,step,0,1.375978862427246
ramp,80,5.0,ramp,1,-0.6890045750600393
ramp,80,5.0,ramp,1,-0.12740708894921227
ramp,80,5.0,ramp,1,-2.071072798761975
ramp,80,5.0,step,0,0.15192632292649932
ramp,80,5.0,ramp,1,-0.325278665129872
ramp,80,5.0,step,0,1.1512639444763977
ramp,80,5.0,step,0,0.7789641659561539
ramp,80,5.0,step,0,1.1972386310433762
ramp,80,5.0,ramp,1,-1.0021079496235643
ramp,80,5.0,step,0,4.161301198611568
ramp,80,5.0,ramp,1,-0.4120106185375789
ramp,80,5.0,step,0,0.14803872805492801
ramp,80,5.0,ramp,1,-0.04440531785621715
ramp,80,5.0,step,0,0.7458729139989941
ramp,80,5.0,step,0,0.8285174708217937
ramp,80,5.0,ramp,1,-0.5098921626596393
ramp,80,5.0,ramp,1,-1.2039844992918916
ramp,80,5.0,step,0,2.0932122094665715
ramp,80,5.0,ramp,1,-0.6919585821252667
ramp,80,5.0,ramp,1,-0.9102242916782757
ramp,80,5.0,step,0,1.072693744503681
ramp,80,5.0,step,0,2.6960724225128843
ramp,80,5.0,step,0,1.219767012031923
ramp,80,5.0,step,0,0.8175315713770033
ramp,80,5.0,step,0,1.8226033376122928
ramp,80,5.0,ramp,1,-0.4491703684120125
ramp,80,5.0,ramp,1,-0.7389030304065045
ramp,80,5.0,ramp,1,-0.776168640036417
ramp,80,5.0,ramp,1,-0.18026748314969154
ramp,80,5.0,step,0,1.20221918450693
ramp,80,5.0,ramp,1,-0.036519597434562456
ramp,80,5.0,step,0,1.3803685522905766
ramp,80,5.0,step,0,2.7114848044733435
ramp,80,5.0,step,0,1.824522198248303
ramp,80,5.0,ramp,1,-0.2661531869001692
ramp,80,5.0,ramp,1,-0.8098545967591804
ramp,80,5.0,step,0,0.9790786867114321
ramp,80,5.0,step,0,0.46970398676609193
ramp,80,5.0,step,0,1.082709235883442
ramp,80,5.0,ramp,1,-1.9824567753956899
ramp,80,5.0,ramp,1,-0.7590873143495287
ramp,80,5.0,step,0,1.4613384348133422
ramp,80,5.0,step,0,1.6217105469877424
ramp,80,5.0,ramp,1,-3.2142223063873985
ramp,80,5.0,step,0,0.21150291768867646
ramp,80,5.0,ramp,1,-0.532897962829054
ramp,80,5.0,ramp,1,-0.10299430807788212
ramp,80,5.0,ramp,1,-1.8901706254371788
ramp,80,5.0,step,0,0.5406420157430034
ramp,80,5.0,step,0,3.2114760257231865
ramp,80,5.0,ramp,1,-0.17096495043369941
ramp,80,5.0,step,0,0.7388629129916353
ramp,80,5.0,ramp,1,-0.0885027656602233
ramp,80,5.0,step,0,0.5620695006991241
ramp,80,10.0,ramp,1,-0.17543834033801886
ramp,80,10.0,ramp,1,-3.0777656009186103
ramp,80,10.0,ramp,1,-0.8432916007085396
ramp,80,10.0,ramp,1,-1.9185834305769731
ramp,80,10.0,step,0,0.10670462938594483
ramp,80,10.0,step,0,0.04514562934446076
ramp,80,10.0,step,0,0.27358452109797327
ramp,80,10.0,ramp,1,-0.017753875614630488
ramp,80,10.0,step,0,4.979434969764725
ramp,80,10.0,ramp,1,-0.09134127712491136
ramp,80,10.0,ramp,1,-0.1337272723260412
ramp,80,10.0,ramp,1,-0.3887632029584438
ramp,80,10.0,ramp,1,-1.1631953448408012
ramp,80,10.0,ramp,1,-0.264533180499825
ramp,80,10.0,step,0,0.48739636983100354
ramp,80,10.0,ramp,1,-1.2784089441568085
ramp,80,10.0,ramp,1,-0.33068303042125535
ramp,80,10.0,step,0,1.1598553105819747
ramp,80,10.0,ramp,1,-1.3807717022472161
ramp,80,10.0,step,0,0.1939391810037705
ramp,80,10.0,step,0,0.0065738006252331616
ramp,80,10.0,ramp,1,-1.1017780588035748
ramp,80,10.0,ramp,1,-0.22058671146419329
ramp,80,10.0,ramp,1,-1.6354847310352625
ramp,80,10.0,ramp,1,-0.5547814273425047
ramp,80,10.0,ramp,1,-0.14211006350114985
ramp,80,10.0,ramp,1,-0.2717020431243782
ramp,80,10.0,ramp,1,-2.242912320125697
ramp,80,10.0,ramp,1,-0.5842046488764936
ramp,80,10.0,ramp,1,-1.4612997313822689
ramp,80,10.0,step,0,1.742227955159592
ramp,80,10.0,ramp,1,-0.8092160580707741
ramp,80,10.0,ramp,1,-3.371264377956095
ramp,80,10.0,ramp,1,-0.23513422983580767
ramp,80,10.0,step,0,1.0633215735498425
ramp,80,10.0,ramp,1,-0.509585399757384
ramp,80,10.0,step,0,0.5624284414788008
ramp,80,10.0,ramp,1,-2.1330527776540293
ramp,80,10.0,ramp,1,-1.614201395080272
ramp,80,10.0,ramp,1,-0.947125830831169
ramp,80,10.0,step,0,1.7424397849841853
ramp,80,10.0,step,0,0.2720080384351604
ramp,80,10.0,step,0,0.2502024951012345
ramp,80,10.0,step,0,0.3787700617195924
ramp,80,10.0,ramp,1,-1.250897799726772
ramp,80,10.0,ramp,1,-3.735396327648232
ramp,80,10.0,ramp,1,-2.142946755973753
ramp,80,10.0,step,0,0.674049806447556
ramp,80,10.0,ramp,1,-0.7587425068608127
ramp,80,10.0,ramp,1,-1.7999917750361192
ramp,80,10.0,step,0,1.6782580504775524
ramp,80,10.0,ramp,1,-1.0662113081941698
ramp,80,10.0,step,0,0.6415971957836746
ramp,80,10.0,ramp,1,-2.6819154799190983
ramp,80,10.0,ramp,1,-0.4561631744956003
ramp,80,10.0,ramp,1,-1.130257415161509
ramp,80,10.0,step,0,0.13589278069491684
ramp,80,10.0,ramp,1,-0.22612041404170213
ramp,80,10.0,ramp,1,-5.931749747094614
ramp,80,10.0,ramp,1,-2.4501413499298224
ramp,80,20.0,ramp,1,-1.2591740852617477
ramp,80,20.0,ramp,1,-2.1422061921070963
ramp,80,20.0,ramp,1,-0.9878213369468085
ramp,80,20.0,ramp,1,-1.4885295122397793
ramp,80,20.0,ramp,1,-1.958367338809694
ramp,80,20.0,ramp,1,-1.7934222473927548
ramp,80,20.0,ramp,1,-0.41674938345772716
ramp,80,20.0,ramp,1,-1.8348475229013275
ramp,80,20.0,ramp,1,-1.2355070692290155
ramp,80,20.0,step,0,1.4478492860088181
ramp,80,20.0,ramp,1,-0.12022179694963597
ramp,80,20.0,ramp,1,-0.4720947273403908
ramp,80,20.0,step,0,0.1247632814940971
ramp,80,20.0,ramp,1,-3.3461697890893447
ramp,80,20.0,ramp,1,-0.4764070691323923
ramp,80,20.0,ramp,1,-1.2624212942541817
ramp,80,20.0,ramp,1,-1.5859679843531467
ramp,80,20.0,ramp,1,-3.370024646941374
ramp,80,20.0,ramp,1,-0.9651424250483842
ramp,80,20.0,step,0,2.72278524817807
ramp,80,20.0,step,0,0.7646267809086567
ramp,80,20.0,ramp,1,-3.645923687644995
ramp,80,20.0,ramp,1,-0.01569547236249491
ramp,80,20.0,ramp,1,-1.4815321885780577
ramp,80,20.0,ramp,1,-2.071447301699777
ramp,80,20.0,ramp,1,-1.4130686939112138
ramp,80,20.0,ramp,1,-1.6566735862209043
ramp,80,20.0,ramp,1,-0.18720575634233683
ramp,80,20.0,ramp,1,-2.1093188121138837
ramp,80,20.0,ramp,1,-0.7106774846151893
ramp,80,20.0,ramp,1,-1.0674070083501874
ramp,80,20.0,ramp,1,-0.5589074635823863
ramp,80,20.0,ramp,1,-1.9297638664133956
ramp,80,20.0,step,0,1.4257436594676847
ramp,80,20.0,ramp,1,-1.568892134678208
ramp,80,20.0,ramp,1,-1.7645129343720782
ramp,80,20.0,step,0,0.7109063591949507
ramp,80,20.0,ramp,1,-0.2781261140426068
ramp,80,20.0,ramp,1,-0.3542530712770713
ramp,80,20.0,step,0,0.4742208029060748
ramp,80,20.0,ramp,1,-4.5508854130648615
ramp,80,20.0,ramp,1,-3.8770474562865047
ramp,80,20.0,step,0,0.6155112961705527
ramp,80,20.0,ramp,1,-2.862050063816014
ramp,80,20.0,ramp,1,-2.078871710025169
ramp,80,20.0,step,0,2.11246848959604
ramp,80,20.0,step,0,0.06104186700429182
ramp,80,20.0,ramp,1,-2.5034203870266083
ramp,80,20.0,ramp,1,-1.2328505674710186
ramp,80,20.0,ramp,1,-2.084770179403563
ramp,80,20.0,ramp,1,-0.41426975527588183
ramp,80,20.0,ramp,1,-1.6332690845582647
ramp,80,20.0,step,0,0.26568813642791156
ramp,80,20.0,ramp,1,-2.6202342795020286
ramp,80,20.0,step,0,2.338470652517117
ramp,80,20.0,ramp,1,-0.7117609609546207
ramp,80,20.0,ramp,1,-1.5172604654599127
ramp,80,20.0,ramp,1,-2.5297384122302446
ramp,80,20.0,ramp,1,-1.4872341578852684
ramp,80,20.0,step,0,0.3455129521744311
ramp,80,40.0,ramp,1,-5.2410945933127095
ramp,80,40.0,step,0,0.07280265155964116
ramp,80,40.0,ramp,1,-2.0010051116644263
ramp,80,40.0,ramp,1,-2.4739255721481186
ramp,80,40.0,ramp,1,-4.729632780009524
ramp,80,40.0,ramp,1,-1.5990633535793677
ramp,80,40.0,ramp,1,-3.996907537713696
ramp,80,40.0,ramp,1,-2.3356787202603755
ramp,80,40.0,step,0,6.62907468620142
ramp,80,40.0,ramp,1,-2.655282358686236
ramp,80,40.0,ramp,1,-5.403869450760567
ramp,80,40.0,step,0,2.1844225984452805
ramp,80,40.0,ramp,1,-3.242094858969949
ramp,80,40.0,ramp,1,-2.8764799975899678
ramp,80,40.0,ramp,1,-2.5726248139278596
ramp,80,40.0,ramp,1,-1.5276933997661217
ramp,80,40.0,ramp,1,-3.084105273639125
ramp,80,40.0,step,0,5.35791565913587
ramp,80,40.0,ramp,1,-4.03560701720653
ramp,80,40.0,step,0,2.1445293932551976
ramp,80,40.0,ramp,1,-2.4546395256477354
ramp,80,40.0,ramp,1,-0.718934708866982
ramp,80,40.0,ramp,1,-3.617751810935033
ramp,80,40.0,ramp,1,-0.7629355412973382
ramp,80,40.0,step,0,0.09300484975915424
ramp,80,40.0,ramp,1,-4.461680095117117
ramp,80,40.0,step,0,1.4756058457369363
ramp,80,40.0,ramp,1,-3.0741532790043493
ramp,80,40.0,ramp,1,-5.081535737387185
ramp,80,40.0,ramp,1,-3.507208849650624
ramp,80,40.0,ramp,1,-0.33970298775420815
ramp,80,40.0,ramp,1,-2.2939658846876227
ramp,80,40.0,ramp,1,-4.208243948744439
ramp,80,40.0,ramp,1,-6.516054250189427
ramp,80,40.0,ramp,1,-2.1828289863556165
ramp,80,40.0,ramp,1,-0.3784295374196063
ramp,80,40.0,ramp,1,-2.78499642865836
ramp,80,40.0,ramp,1,-4.254515732849313
ramp,80,40.0,ramp,1,-5.530055760470532
ramp,80,40.0,ramp,1,-5.907741367645485
ramp,80,40.0,ramp,1,-4.139235117007047
ramp,80,40.0,ramp,1,-5.090733393369419
ramp,80,40.0,ramp,1,-3.063945339386919
ramp,80,40.0,ramp,1,-1.6864315360157889
ramp,80,40.0,ramp,1,-0.28198209626657444
ramp,80,40.0,step,0,0.10511645323367702
ramp,80,40.0,ramp,1,-4.832959499524577
ramp,80,40.0,ramp,1,-4.424773185750155
ramp,80,40.0,ramp,1,-3.1269723659825104
ramp,80,40.0,ramp,1,-4.566825741590037
ramp,80,40.0,ramp,1,-1.84507835100203
ramp,80,40.0,ramp,1,-7.668091451728515
ramp,80,40.0,ramp,1,-6.0675272764740384
ramp,80,40.0,ramp,1,-3.5863958642423768
ramp,80,40.0,step,0,0.22568583977431445
ramp,80,40.0,ramp,1,-2.9623191815276186
ramp,80,40.0,ramp,1,-2.454944002537559
ramp,80,40.0,ramp,1,-4.7699370656891915
ramp,80,40.0,ramp,1,-1.5017469590561632
ramp,80,40.0,ramp,1,-1.9898571406570227
ramp,160,2.0,step,0,0.23431315331959013
ramp,160,2.0,step,0,0.06781345913424275
ramp,160,2.0,step,0,2.6484034052377297
ramp,160,2.0,step,0,0.10143964886538015
ramp,160,2.0,step,0,0.642082750292218
ramp,160,2.0,ramp,1,-0.11268370236302871
ramp,160,2.0,ramp,1,-0.37544311013374454
ramp,160,2.0,ramp,1,-0.6138964624340133
ramp,160,2.0,step,0,0.25799426744896437
ramp,160,2.0,ramp,1,-0.9734033536287257
ramp,160,2.0,step,0,0.2542015577911343
ramp,160,2.0,ramp,1,-0.2882162234701582
ramp,160,2.0,step,0,0.18913916421325894
ramp,160,2.0,ramp,1,-0.8918910944242953
ramp,160,2.0,ramp,1,-0.7343522729947267
ramp,160,2.0,ramp,1,-2.358179875213466
ramp,160,2.0,step,0,0.26059524127305167
ramp,160,2.0,step,0,0.003894063139341597
ramp,160,2.0,step,0,1.319032703847654
ramp,160,2.0,step,0,0.818434628267596
ramp,160,2.0,step,0,0.38474966158185
ramp,160,2.0,step,0,0.19669421895810046
ramp,160,2.0,ramp,1,-0.4654609541942136
ramp,160,2.0,step,0,0.13021617679987685
ramp,160,2.0,ramp,1,-0.22464554069165388
ramp,160,2.0,step,0,1.8481323203267266
ramp,160,2.0,ramp,1,-0.12730906827408717
ramp,160,2.0,ramp,1,-0.7912671262495792
ramp,160,2.0,ramp,1,-0.1440330885232015
ramp,160,2.0,ramp,1,-0.3184094302006315
ramp,160,2.0,ramp,1,-0.3502802018009561
ramp,160,2.0,step,0,0.207275766066914
ramp,160,2.0,step,0,0.08360013887295281
ramp,160,2.0,ramp,1,-0.26721645680862594
ramp,160,2.0,step,0,1.6101899677991582
ramp,160,2.0,step,0,1.7440327127640671
ramp,160,2.0,step,0,0.2962737307476573
ramp,160,2.0,step,0,0.027315159538488842
ramp,160,2.0,ramp,1,-0.08134570058894042
ramp,160,2.0,step,0,0.2433251832778751
