cell,auc_before,auc_after,n
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:53,0.3095238095238095,0.47402597402597396,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:56,0.564935064935065,0.5865800865800865,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:61,0.3333333333333333,0.461038961038961,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:64,0.5497835497835497,0.487012987012987,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:72,0.5844155844155844,0.47186147186147187,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:77,0.6601731601731602,0.551948051948052,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:81,0.27705627705627706,0.37445887445887444,43
d14f70e6-bf7b-4d6d-a380-bfd0a46ed7a1:83,0.3571428571428571,0.4090909090909091,43
d3b3c9a7-cf6a-4d25-b8da-e0f599a26191:209,0.38541666666666663,0.6041666666666666,20
d3b3c9a7-cf6a-4d25-b8da-e0f599a26191:316,0.2916666666666667,0.34375,20
d3b3c9a7-cf6a-4d25-b8da-e0f599a26191:370,0.421875,0.59375,20
d3b3c9a7-cf6a-4d25-b8da-e0f599a26191:457,0.4114583333333333,0.375,20
d3b3c9a7-cf6a-4d25-b8da-e0f599a26191:470,0.7708333333333333,0.6979166666666667,20
d552cffa-b662-40bd-b1e3-98d0a8face2c:43,0.5317460317460317,0.5208333333333333,69
d552cffa-b662-40bd-b1e3-98d0a8face2c:58,0.5124007936507936,0.5277777777777777,69
d552cffa-b662-40bd-b1e3-98d0a8face2c:59,0.4384920634920635,0.4275793650793651,69
d552cffa-b662-40bd-b1e3-98d0a8face2c:88,0.48313492063492064,0.49107142857142855,69
d585f4b5-d154-4666-92c4-eb219f1e0f02:25,0.3081841432225064,0.37340153452685426,97
d595ee58-75bb-4df3-96de-d9b4f4d1f6ab:175,0.48313090418353577,0.5465587044534413,77
d595ee58-75bb-4df3-96de-d9b4f4d1f6ab:200,0.34885290148448045,0.5593792172739541,77
d595ee58-75bb-4df3-96de-d9b4f4d1f6ab:212,0.3856275303643725,0.5074224021592443,77
d595ee58-75bb-4df3-96de-d9b4f4d1f6ab:228,0.39743589743589747,0.38124156545209176,77
d595ee58-75bb-4df3-96de-d9b4f4d1f6ab:241,0.286774628879892,0.4500674763832658,77
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:121,0.5029013539651837,0.5183752417794971,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:137,0.8375241779497099,0.8283365570599613,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:140,0.629110251450677,0.6658607350096712,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:44,0.5290135396518375,0.5585106382978723,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:53,0.5169245647969052,0.5382011605415861,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:65,0.5923597678916828,0.5991295938104448,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:71,0.5149903288201161,0.5657640232108317,91
d5e5311c-8beb-4f8f-b798-3e9bfa6bcdd8:96,0.6058994197292069,0.6150870406189556,91
d70f3604-b3cc-41b0-967a-f6619b2586a7:450,0.3842857142857143,0.3921428571428572,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:454,0.5064285714285715,0.5014285714285714,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:458,0.45357142857142857,0.47,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:476,0.33071428571428574,0.36,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:496,0.3792857142857143,0.40214285714285714,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:499,0.3721428571428571,0.3914285714285714,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:505,0.39142857142857135,0.4057142857142857,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:514,0.38642857142857145,0.395,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:520,0.585,0.5721428571428572,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:690,0.5950000000000001,0.5607142857142857,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:704,0.3471428571428572,0.3764285714285714,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:713,0.3303571428571428,0.365,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:720,0.42142857142857143,0.3785714285714285,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:722,0.30785714285714283,0.33285714285714285,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:729,0.7435714285714285,0.7264285714285713,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:737,0.6428571428571429,0.6742857142857143,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:762,0.5342857142857143,0.505,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:843,0.3721428571428571,0.4178571428571428,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:847,0.5800000000000001,0.5335714285714286,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:849,0.5700000000000001,0.5921428571428572,78
d70f3604-b3cc-41b0-967a-f6619b2586a7:909,0.5164285714285715,0.5349999999999999,78
d7187e4f-7bfe-42b3-9e36-761c76eb6e8f:851,0.31807372175980975,0.31153388822829964,87
d7187e4f-7bfe-42b3-9e36-761c76eb6e8f:863,0.5933412604042806,0.6028537455410226,87
d7187e4f-7bfe-42b3-9e36-761c76eb6e8f:913,0.45362663495838285,0.4411414982164091,87
d7187e4f-7bfe-42b3-9e36-761c76eb6e8f:926,0.5297265160523186,0.5790725326991677,87
d7187e4f-7bfe-42b3-9e36-761c76eb6e8f:938,0.49464922711058257,0.47502972651605235,87
d7187e4f-7bfe-42b3-9e36-761c76eb6e8f:963,0.46551724137931033,0.4690844233055885,87
df07180e-268e-489c-826e-40cb6f63d3a5:129,0.3441295546558705,0.354251012145749,45
df07180e-268e-489c-826e-40cb6f63d3a5:135,0.38461538461538464,0.4068825910931174,45
df07180e-268e-489c-826e-40cb6f63d3a5:153,0.46153846153846156,0.4433198380566802,45
e033ef96-3590-4e52-bb01-6c6d75bab083:255,0.587037037037037,0.6111111111111112,51
e033ef96-3590-4e52-bb01-6c6d75bab083:275,0.5592592592592592,0.562962962962963,51
e033ef96-3590-4e52-bb01-6c6d75bab083:296,0.5185185185185186,0.5685185185185185,51
e033ef96-3590-4e52-bb01-6c6d75bab083:299,0.40185185185185185,0.42777777777777776,51
e033ef96-3590-4e52-bb01-6c6d75bab083:303,0.5537037037037037,0.5611111111111111,51
e033ef96-3590-4e52-bb01-6c6d75bab083:315,0.37407407407407406,0.45555555555555555,51
e033ef96-3590-4e52-bb01-6c6d75bab083:316,0.5166666666666666,0.3907407407407408,51
e033ef96-3590-4e52-bb01-6c6d75bab083:317,0.5092592592592592,0.6074074074074074,51
e033ef96-3590-4e52-bb01-6c6d75bab083:322,0.6407407407407407,0.587037037037037,51
e033ef96-3590-4e52-bb01-6c6d75bab083:323,0.4722222222222222,0.4018518518518519,51
e033ef96-3590-4e52-bb01-6c6d75bab083:327,0.44907407407407407,0.4074074074074074,51
e033ef96-3590-4e52-bb01-6c6d75bab083:336,0.3907407407407407,0.36666666666666664,51
e033ef96-3590-4e52-bb01-6c6d75bab083:359,0.37777777777777777,0.3203703703703704,51
e033ef96-3590-4e52-bb01-6c6d75bab083:363,0.7648148148148147,0.7925925925925926,51
e033ef96-3590-4e52-bb01-6c6d75bab083:364,0.6055555555555555,0.6499999999999999,51
e033ef96-3590-4e52-bb01-6c6d75bab083:365,0.6481481481481481,0.6537037037037038,51
e033ef96-3590-4e52-bb01-6c6d75bab083:369,0.5333333333333333,0.587037037037037,51
e033ef96-3590-4e52-bb01-6c6d75bab083:371,0.588888888888889,0.6351851851851851,51
e033ef96-3590-4e52-bb01-6c6d75bab083:381,0.5722222222222223,0.6203703703703703,51
e033ef96-3590-4e52-bb01-6c6d75bab083:387,0.44259259259259265,0.39814814814814814,51
e033ef96-3590-4e52-bb01-6c6d75bab083:395,0.725925925925926,0.7518518518518519,51
e033ef96-3590-4e52-bb01-6c6d75bab083:429,0.5166666666666667,0.412962962962963,51
e033ef96-3590-4e52-bb01-6c6d75bab083:434,0.4222222222222223,0.42777777777777787,51
e033ef96-3590-4e52-bb01-6c6d75bab083:439,0.39166666666666666,0.3685185185185185,51
e033ef96-3590-4e52-bb01-6c6d75bab083:464,0.43148148148148147,0.412962962962963,51
e033ef96-3590-4e52-bb01-6c6d75bab083:467,0.5212962962962963,0.44074074074074077,51
e033ef96-3590-4e52-bb01-6c6d75bab083:474,0.31666666666666665,0.33888888888888885,51
e033ef96-3590-4e52-bb01-6c6d75bab083:480,0.36296296296296293,0.3999999999999999,51
e033ef96-3590-4e52-bb01-6c6d75bab083:485,0.3388888888888889,0.3444444444444444,51
e033ef96-3590-4e52-bb01-6c6d75bab083:486,0.38518518518518513,0.4314814814814815,51
e033ef96-3590-4e52-bb01-6c6d75bab083:493,0.5425925925925925,0.5962962962962963,51
e10a7a75-4740-41d1-82bb-7696ed14c442:125,0.3125,0.33928571428571425,22
e10a7a75-4740-41d1-82bb-7696ed14c442:166,0.6339285714285714,0.6517857142857143,22
e10a7a75-4740-41d1-82bb-7696ed14c442:17,0.49107142857142855,0.2321428571428571,22
e10a7a75-4740-41d1-82bb-7696ed14c442:171,0.2232142857142857,0.3125,22
e10a7a75-4740-41d1-82bb-7696ed14c442:185,0.4642857142857143,0.6160714285714286,22
e10a7a75-4740-41d1-82bb-7696ed14c442:198,0.75,0.6785714285714286,22
e10a7a75-4740-41d1-82bb-7696ed14c442:73,0.625,0.5982142857142857,22
e40193d5-8158-40a1-924b-5a01ed2565dc:10,0.5348399246704332,0.48210922787193977,95
e40193d5-8158-40a1-924b-5a01ed2565dc:111,0.4976459510357816,0.391713747645951,95
e40193d5-8158-40a1-924b-5a01ed2565dc:112,0.5894538606403013,0.538135593220339,95
e40193d5-8158-40a1-924b-5a01ed2565dc:12,0.4604519774011299,0.3968926553672316,95
e40193d5-8158-40a1-924b-5a01ed2565dc:123,0.5682674199623352,0.5612052730696798,95
e40193d5-8158-40a1-924b-5a01ed2565dc:14,0.3601694915254237,0.3093220338983051,95
e40193d5-8158-40a1-924b-5a01ed2565dc:189,0.455743879472693,0.4011299435028249,95
e40193d5-8158-40a1-924b-5a01ed2565dc:196,0.6106403013182675,0.5748587570621468,95
e40193d5-8158-40a1-924b-5a01ed2565dc:48,0.3587570621468926,0.2923728813559322,95
e40193d5-8158-40a1-924b-5a01ed2565dc:52,0.41313559322033894,0.4411487758945386,95
e40193d5-8158-40a1-924b-5a01ed2565dc:73,0.5362523540489642,0.49811676082862527,95
e40193d5-8158-40a1-924b-5a01ed2565dc:97,0.6106403013182674,0.6351224105461393,95
e42e948c-3154-45cb-bf52-408b7cda0f2f:100,0.5914127423822715,0.5678670360110804,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:107,0.45983379501385035,0.48753462603878117,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:140,0.3767313019390582,0.38227146814404434,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:146,0.5789473684210527,0.5623268698060941,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:152,0.45429362880886426,0.4903047091412742,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:153,0.556786703601108,0.5041551246537396,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:160,0.3407202216066482,0.4570637119113573,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:171,0.7174515235457064,0.6759002770083103,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:184,0.5152354570637119,0.5235457063711911,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:185,0.23130193905817178,0.24930747922437677,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:31,0.7146814404432132,0.7202216066481995,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:5,0.19944598337950137,0.260387811634349,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:57,0.6481994459833795,0.5872576177285319,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:75,0.556786703601108,0.5900277008310248,38
e42e948c-3154-45cb-bf52-408b7cda0f2f:91,0.46260387811634346,0.48476454293628807,38
ea931b15-6214-4b80-8d88-7acbbe071bc0:0,0.5027716186252772,0.5049889135254989,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:102,0.7705099778270509,0.7688470066518847,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:114,0.7527716186252771,0.7366962305986696,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:125,0.7250554323725055,0.6967849223946785,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:127,0.6851441241685143,0.6690687361419069,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:135,0.799889135254989,0.8087583148558759,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:14,0.5559866962305987,0.5715077605321508,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:149,0.5798226164079823,0.5925720620842572,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:167,0.6047671840354768,0.5764966740576496,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:169,0.5177383592017738,0.5393569844789358,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:49,0.4329268292682927,0.45288248337028825,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:53,0.7494456762749445,0.7527716186252771,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:6,0.15964523281596454,0.17904656319290466,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:68,0.5748337028824833,0.5570953436807096,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:69,0.5110864745011087,0.5260532150776054,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:71,0.5487804878048781,0.5354767184035477,85
ea931b15-6214-4b80-8d88-7acbbe071bc0:79,0.532150776053215,0.5227272727272727,85
eb82b081-4edc-4d6a-89ee-3453d1c4c8f0:71,0.3137254901960784,0.3202614379084967,26
ed469fda-4519-456f-a671-cf901222b4f8:12,0.37359098228663445,0.3977455716586151,73
ed469fda-4519-456f-a671-cf901222b4f8:14,0.4138486312399356,0.4227053140096618,73
ed469fda-4519-456f-a671-cf901222b4f8:41,0.679549114331723,0.6417069243156199,73
ed469fda-4519-456f-a671-cf901222b4f8:45,0.5861513687600644,0.5539452495974235,73
ed469fda-4519-456f-a671-cf901222b4f8:56,0.4251207729468599,0.41787439613526567,73
ed469fda-4519-456f-a671-cf901222b4f8:8,0.464573268921095,0.47987117552334935,73
eda7a3ac-f038-4603-9c68-816234e9c4eb:1,0.67578125,0.6484375,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:150,0.76953125,0.76171875,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:184,0.47265625,0.64453125,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:21,0.75390625,0.73046875,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:219,0.5703125,0.54296875,40
eda7a3ac-f038-4603-9c68-816234e9c4eb:96,0.6640625,0.625,40
f44d2056-644c-4769-a189-7efe67b0269d:100,0.3846153846153846,0.3153846153846153,23
f44d2056-644c-4769-a189-7efe67b0269d:137,0.36153846153846153,0.36153846153846153,23
f68d9f26-ac40-4c67-9cbf-9ad1851292f7:15,0.44230769230769235,0.4160839160839161,48
f68d9f26-ac40-4c67-9cbf-9ad1851292f7:21,0.6066433566433567,0.5472027972027972,48
f68d9f26-ac40-4c67-9cbf-9ad1851292f7:25,0.2692307692307692,0.32342657342657344,48
f68d9f26-ac40-4c67-9cbf-9ad1851292f7:28,0.6608391608391608,0.5786713286713288,48
f68d9f26-ac40-4c67-9cbf-9ad1851292f7:31,0.4143356643356643,0.4020979020979021,48
f865ea6c-6288-4a77-9a94-ef740166e9c7:154,0.3431372549019608,0.35620915032679734,35
f865ea6c-6288-4a77-9a94-ef740166e9c7:176,0.6830065359477124,0.6078431372549019,35
f865ea6c-6288-4a77-9a94-ef740166e9c7:182,0.48366013071895425,0.43790849673202614,35
f865ea6c-6288-4a77-9a94-ef740166e9c7:183,0.5751633986928104,0.6111111111111112,35
f865ea6c-6288-4a77-9a94-ef740166e9c7:186,0.45098039215686275,0.42810457516339867,35
f865ea6c-6288-4a77-9a94-ef740166e9c7:438,0.6470588235294118,0.6013071895424836,35
f86e9571-63ff-4116-9c40-aa44d57d2da9:17,0.40497835497835494,0.42987012987012985,107
f86e9571-63ff-4116-9c40-aa44d57d2da9:68,0.5069264069264069,0.5441558441558442,107
f86e9571-63ff-4116-9c40-aa44d57d2da9:78,0.577056277056277,0.5835497835497836,107
f86e9571-63ff-4116-9c40-aa44d57d2da9:92,0.6489177489177489,0.6640692640692641,107
f93bfce4-e814-4ae3-9cdf-59f4dcdedf51:128,0.4375,0.48750000000000004,18
f93bfce4-e814-4ae3-9cdf-59f4dcdedf51:290,0.675,0.7250000000000001,18
f93bfce4-e814-4ae3-9cdf-59f4dcdedf51:299,0.5624999999999999,0.575,18
f9d8aacd-b2a0-49f2-bd71-c2f5aadcfdd1:171,0.23232323232323232,0.2828282828282828,20
f9d8aacd-b2a0-49f2-bd71-c2f5aadcfdd1:75,0.3737373737373737,0.24242424242424243,20
fcc167d6-cb53-4dc7-a58f-06a53cfabc84:10,0.7117117117117119,0.6593123735980879,221
fcc167d6-cb53-4dc7-a58f-06a53cfabc84:37,0.48336091193234054,0.4394190108475823,221
fcc167d6-cb53-4dc7-a58f-06a53cfabc84:63,0.30216951645523077,0.37690751976466264,221
fdeff6df-7216-4b83-ab64-241e9fd173da:11,0.41647058823529404,0.5082352941176471,42
fe41986d-4966-4a77-af7e-e7f71c25aec5:681,0.5306122448979592,0.5408163265306123,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:683,0.4744897959183674,0.49489795918367346,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:687,0.41326530612244894,0.42857142857142855,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:690,0.7397959183673469,0.6632653061224489,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:707,0.5816326530612245,0.596938775510204,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:740,0.7142857142857143,0.6989795918367347,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:743,0.4642857142857143,0.4438775510204082,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:758,0.6836734693877551,0.6785714285714286,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:773,0.6224489795918368,0.5918367346938775,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:774,0.6020408163265306,0.7040816326530612,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:777,0.32142857142857145,0.38775510204081637,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:794,0.1989795918367347,0.23979591836734693,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:821,0.6836734693877551,0.5816326530612246,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:830,0.4948979591836734,0.5612244897959184,28
fe41986d-4966-4a77-af7e-e7f71c25aec5:834,0.4693877551020408,0.4795918367346938,28
